flightNumber,departureCity,arrivalCity,departureTime,OrderID,ItemID,ItemName,UserID,SeatNumber,itemPrice,quantity,status,orderTime,itemWeight
108,Changi,Manila,2023-06-24 16:46:20,2331,9,Perfume,88,A2,80.0,1,Success,2023-06-25 03:46:20,0.2
106,Bangkok,Changi,2023-06-21 23:25:20,2332,10,Hoodie,53,A2,70.0,3,Success,2023-06-22 11:25:20,1.5
104,Changi,Kuching,2023-06-21 04:39:20,2333,3,Sandwich,21,B3,12.0,2,Success,2023-06-21 11:39:20,0.3
108,Changi,Manila,2023-06-18 10:29:20,2334,8,Plane Miniature,21,C2,50.0,4,Success,2023-06-18 22:29:20,0.8
108,Changi,Manila,2023-06-20 14:11:20,2335,2,Nasi Lemak,66,C3,15.0,2,Success,2023-06-20 20:11:20,0.7
103,Manila,Changi,2023-06-22 12:46:20,2336,6,Coke,82,B2,5.0,5,Success,2023-06-22 17:46:20,0.1
100,Changi,Bangkok,2023-06-18 17:05:20,2337,6,Coke,5,A2,5.0,4,Success,2023-06-19 05:05:20,0.1
107,Jakarta,Changi,2023-06-21 22:18:20,2338,2,Nasi Lemak,62,C3,15.0,1,Success,2023-06-22 06:18:20,0.7
110,Melbourne,Changi,2023-06-23 03:00:20,2339,9,Perfume,5,C1,80.0,5,Success,2023-06-23 11:00:20,0.2
103,Manila,Changi,2023-06-21 11:14:20,2340,6,Coke,99,A3,5.0,5,Success,2023-06-21 14:14:20,0.1
107,Jakarta,Changi,2023-06-23 07:17:20,2341,4,Sushi,50,B3,30.0,1,Success,2023-06-23 18:17:20,0.2
107,Jakarta,Changi,2023-06-21 22:18:20,2342,2,Nasi Lemak,1,A3,15.0,4,Success,2023-06-22 02:18:20,0.7
106,Bangkok,Changi,2023-06-18 20:32:20,2343,9,Perfume,13,C3,80.0,3,Success,2023-06-19 02:32:20,0.2
100,Changi,Bangkok,2023-06-18 00:24:20,2344,3,Sandwich,42,A1,12.0,1,Success,2023-06-18 11:24:20,0.3
107,Jakarta,Changi,2023-06-21 16:46:20,2345,3,Sandwich,53,A3,12.0,1,Success,2023-06-21 23:46:20,0.3
110,Melbourne,Changi,2023-06-23 18:58:20,2346,9,Perfume,18,B2,80.0,4,Success,2023-06-24 01:58:20,0.2
103,Manila,Changi,2023-06-22 12:46:20,2347,5,Dumplings,45,C1,20.0,1,Success,2023-06-22 14:46:20,0.4
101,Changi,Jakarta,2023-06-19 04:42:20,2348,7,Beer,34,B1,8.0,5,Success,2023-06-19 04:42:20,0.3
100,Changi,Bangkok,2023-06-23 20:03:20,2349,3,Sandwich,33,C3,12.0,1,Success,2023-06-24 01:03:20,0.3
102,Jakarta,Bangkok,2023-06-20 08:36:20,2350,7,Beer,100,B2,8.0,2,Success,2023-06-20 08:36:20,0.3
106,Bangkok,Changi,2023-06-21 23:25:20,2351,5,Dumplings,87,B3,20.0,4,Success,2023-06-22 08:25:20,0.4
102,Jakarta,Bangkok,2023-06-22 16:43:20,2352,1,Briyani,31,B3,25.0,1,Success,2023-06-22 18:43:20,0.5
104,Changi,Kuching,2023-06-17 18:46:20,2353,1,Briyani,39,A2,25.0,4,Success,2023-06-17 21:46:20,0.5
103,Manila,Changi,2023-06-20 12:38:20,2354,2,Nasi Lemak,77,B3,15.0,1,Success,2023-06-20 20:38:20,0.7
103,Manila,Changi,2023-06-22 12:46:20,2355,5,Dumplings,99,C1,20.0,3,Success,2023-06-23 00:46:20,0.4
102,Jakarta,Bangkok,2023-06-19 06:51:20,2356,9,Perfume,31,B1,80.0,2,Success,2023-06-19 09:51:20,0.2
105,Changi,Melbourne,2023-06-21 04:18:20,2357,9,Perfume,24,B3,80.0,3,Success,2023-06-21 12:18:20,0.2
101,Changi,Jakarta,2023-06-20 15:02:20,2358,4,Sushi,34,A3,30.0,1,Success,2023-06-20 16:02:20,0.2
104,Changi,Kuching,2023-06-23 23:07:20,2359,6,Coke,54,A3,5.0,2,Success,2023-06-24 11:07:20,0.1
102,Jakarta,Bangkok,2023-06-24 07:03:20,2360,8,Plane Miniature,41,C3,50.0,5,Success,2023-06-24 17:03:20,0.8
109,Jakarta,Bangkok,2023-06-18 05:15:20,2361,2,Nasi Lemak,12,A3,15.0,3,Success,2023-06-18 14:15:20,0.7
101,Changi,Jakarta,2023-06-20 11:23:20,2362,10,Hoodie,13,A3,70.0,3,Success,2023-06-20 23:23:20,1.5
106,Bangkok,Changi,2023-06-18 01:28:20,2363,4,Sushi,36,A1,30.0,5,Success,2023-06-18 04:28:20,0.2
108,Changi,Manila,2023-06-21 20:27:20,2364,9,Perfume,18,C3,80.0,2,Success,2023-06-22 04:27:20,0.2
104,Changi,Kuching,2023-06-20 11:35:20,2365,8,Plane Miniature,65,C3,50.0,1,Success,2023-06-20 12:35:20,0.8
107,Jakarta,Changi,2023-06-21 22:18:20,2366,2,Nasi Lemak,17,A2,15.0,5,Success,2023-06-22 05:18:20,0.7
105,Changi,Melbourne,2023-06-20 11:38:20,2367,10,Hoodie,24,B2,70.0,5,Success,2023-06-20 22:38:20,1.5
106,Bangkok,Changi,2023-06-18 22:19:20,2368,9,Perfume,62,A1,80.0,4,Success,2023-06-18 23:19:20,0.2
100,Changi,Bangkok,2023-06-18 17:05:20,2369,1,Briyani,35,B2,25.0,1,Success,2023-06-19 00:05:20,0.5
106,Bangkok,Changi,2023-06-18 01:28:20,2370,10,Hoodie,3,C1,70.0,3,Success,2023-06-18 10:28:20,1.5
106,Bangkok,Changi,2023-06-18 20:32:20,2371,2,Nasi Lemak,56,C3,15.0,4,Success,2023-06-18 20:32:20,0.7
100,Changi,Bangkok,2023-06-23 20:03:20,2372,5,Dumplings,29,A2,20.0,3,Success,2023-06-24 03:03:20,0.4
100,Changi,Bangkok,2023-06-23 20:03:20,2373,2,Nasi Lemak,71,C2,15.0,1,Success,2023-06-24 02:03:20,0.7
103,Manila,Changi,2023-06-21 01:44:20,2374,2,Nasi Lemak,78,C2,15.0,3,Success,2023-06-21 11:44:20,0.7
105,Changi,Melbourne,2023-06-20 20:04:20,2375,8,Plane Miniature,75,B1,50.0,2,Success,2023-06-21 01:04:20,0.8
105,Changi,Melbourne,2023-06-20 20:04:20,2376,4,Sushi,99,A1,30.0,1,Success,2023-06-21 01:04:20,0.2
103,Manila,Changi,2023-06-20 12:38:20,2377,10,Hoodie,17,C2,70.0,4,Success,2023-06-20 23:38:20,1.5
103,Manila,Changi,2023-06-21 04:34:20,2378,7,Beer,79,B3,8.0,3,Success,2023-06-21 16:34:20,0.3
100,Changi,Bangkok,2023-06-20 07:03:20,2379,2,Nasi Lemak,22,B3,15.0,4,Success,2023-06-20 14:03:20,0.7
109,Jakarta,Bangkok,2023-06-23 03:18:20,2380,6,Coke,44,B3,5.0,1,Success,2023-06-23 06:18:20,0.1
108,Changi,Manila,2023-06-21 20:27:20,2381,9,Perfume,89,A2,80.0,4,Success,2023-06-22 08:27:20,0.2
107,Jakarta,Changi,2023-06-21 16:46:20,2382,3,Sandwich,27,C2,12.0,5,Success,2023-06-22 03:46:20,0.3
110,Melbourne,Changi,2023-06-21 19:06:20,2383,7,Beer,98,A2,8.0,1,Success,2023-06-21 23:06:20,0.3
103,Manila,Changi,2023-06-22 12:46:20,2384,8,Plane Miniature,84,B3,50.0,5,Success,2023-06-22 19:46:20,0.8
101,Changi,Jakarta,2023-06-20 11:23:20,2385,7,Beer,84,A3,8.0,5,Success,2023-06-20 15:23:20,0.3
101,Changi,Jakarta,2023-06-20 15:02:20,2386,1,Briyani,100,A3,25.0,2,Success,2023-06-21 03:02:20,0.5
105,Changi,Melbourne,2023-06-21 04:18:20,2387,7,Beer,34,B1,8.0,2,Success,2023-06-21 14:18:20,0.3
110,Melbourne,Changi,2023-06-21 19:06:20,2388,8,Plane Miniature,54,C1,50.0,5,Success,2023-06-21 20:06:20,0.8
107,Jakarta,Changi,2023-06-23 07:17:20,2389,8,Plane Miniature,71,A2,50.0,3,Success,2023-06-23 09:17:20,0.8
108,Changi,Manila,2023-06-18 10:29:20,2390,8,Plane Miniature,11,B2,50.0,4,Success,2023-06-18 18:29:20,0.8
107,Jakarta,Changi,2023-06-21 22:18:20,2391,3,Sandwich,11,A3,12.0,4,Success,2023-06-22 01:18:20,0.3
106,Bangkok,Changi,2023-06-18 22:19:20,2392,3,Sandwich,52,A3,12.0,5,Success,2023-06-19 08:19:20,0.3
105,Changi,Melbourne,2023-06-18 16:39:20,2393,4,Sushi,18,A3,30.0,5,Success,2023-06-18 20:39:20,0.2
108,Changi,Manila,2023-06-24 16:46:20,2394,5,Dumplings,23,B1,20.0,2,Success,2023-06-24 18:46:20,0.4
110,Melbourne,Changi,2023-06-23 18:58:20,2395,9,Perfume,29,C1,80.0,2,Success,2023-06-23 23:58:20,0.2
107,Jakarta,Changi,2023-06-21 22:18:20,2396,3,Sandwich,5,B3,12.0,5,Success,2023-06-21 22:18:20,0.3
109,Jakarta,Bangkok,2023-06-18 05:15:20,2397,7,Beer,48,C3,8.0,5,Success,2023-06-18 09:15:20,0.3
109,Jakarta,Bangkok,2023-06-23 03:18:20,2398,2,Nasi Lemak,13,C2,15.0,4,Success,2023-06-23 07:18:20,0.7
109,Jakarta,Bangkok,2023-06-21 23:22:20,2399,7,Beer,69,C2,8.0,3,Success,2023-06-22 11:22:20,0.3
103,Manila,Changi,2023-06-21 01:44:20,2400,2,Nasi Lemak,88,C3,15.0,4,Success,2023-06-21 01:44:20,0.7
100,Changi,Bangkok,2023-06-20 07:03:20,2401,5,Dumplings,4,B2,20.0,1,Success,2023-06-20 10:03:20,0.4
110,Melbourne,Changi,2023-06-23 18:58:20,2402,8,Plane Miniature,16,C3,50.0,2,Success,2023-06-23 18:58:20,0.8
106,Bangkok,Changi,2023-06-20 12:09:20,2403,10,Hoodie,19,C1,70.0,5,Success,2023-06-20 13:09:20,1.5
102,Jakarta,Bangkok,2023-06-24 01:11:20,2404,5,Dumplings,8,A1,20.0,5,Success,2023-06-24 07:11:20,0.4
109,Jakarta,Bangkok,2023-06-23 03:18:20,2405,4,Sushi,7,A1,30.0,5,Success,2023-06-23 11:18:20,0.2
106,Bangkok,Changi,2023-06-18 22:19:20,2406,9,Perfume,87,A1,80.0,2,Success,2023-06-19 05:19:20,0.2
102,Jakarta,Bangkok,2023-06-20 08:36:20,2407,2,Nasi Lemak,29,A3,15.0,5,Success,2023-06-20 14:36:20,0.7
105,Changi,Melbourne,2023-06-21 04:18:20,2408,7,Beer,77,A2,8.0,4,Success,2023-06-21 15:18:20,0.3
107,Jakarta,Changi,2023-06-21 16:46:20,2409,10,Hoodie,44,B2,70.0,4,Success,2023-06-21 19:46:20,1.5
104,Changi,Kuching,2023-06-21 04:39:20,2410,6,Coke,24,A3,5.0,3,Success,2023-06-21 07:39:20,0.1
107,Jakarta,Changi,2023-06-23 07:17:20,2411,2,Nasi Lemak,12,C2,15.0,3,Success,2023-06-23 07:17:20,0.7
106,Bangkok,Changi,2023-06-18 22:19:20,2412,10,Hoodie,44,B1,70.0,4,Success,2023-06-18 22:19:20,1.5
102,Jakarta,Bangkok,2023-06-24 07:03:20,2413,10,Hoodie,79,C2,70.0,3,Success,2023-06-24 11:03:20,1.5
109,Jakarta,Bangkok,2023-06-20 02:43:20,2414,7,Beer,71,A2,8.0,2,Success,2023-06-20 12:43:20,0.3
105,Changi,Melbourne,2023-06-20 11:38:20,2415,1,Briyani,23,B1,25.0,5,Success,2023-06-20 18:38:20,0.5
109,Jakarta,Bangkok,2023-06-21 23:22:20,2416,1,Briyani,88,B1,25.0,2,Success,2023-06-22 10:22:20,0.5
102,Jakarta,Bangkok,2023-06-24 07:03:20,2417,1,Briyani,23,A3,25.0,1,Success,2023-06-24 17:03:20,0.5
110,Melbourne,Changi,2023-06-23 03:00:20,2418,6,Coke,36,B1,5.0,4,Success,2023-06-23 07:00:20,0.1
104,Changi,Kuching,2023-06-21 04:39:20,2419,8,Plane Miniature,47,A1,50.0,5,Success,2023-06-21 10:39:20,0.8
104,Changi,Kuching,2023-06-20 11:35:20,2420,6,Coke,22,A2,5.0,4,Success,2023-06-20 15:35:20,0.1
110,Melbourne,Changi,2023-06-23 03:00:20,2421,8,Plane Miniature,21,C2,50.0,2,Success,2023-06-23 09:00:20,0.8
107,Jakarta,Changi,2023-06-22 05:54:20,2422,9,Perfume,90,C1,80.0,5,Success,2023-06-22 06:54:20,0.2
110,Melbourne,Changi,2023-06-21 19:06:20,2423,10,Hoodie,94,C2,70.0,2,Success,2023-06-22 06:06:20,1.5
100,Changi,Bangkok,2023-06-24 09:47:20,2424,7,Beer,3,B1,8.0,5,Success,2023-06-24 21:47:20,0.3
102,Jakarta,Bangkok,2023-06-19 06:51:20,2425,2,Nasi Lemak,1,A2,15.0,2,Success,2023-06-19 11:51:20,0.7
110,Melbourne,Changi,2023-06-19 07:52:20,2426,9,Perfume,34,A2,80.0,5,Success,2023-06-19 14:52:20,0.2
102,Jakarta,Bangkok,2023-06-19 06:51:20,2427,2,Nasi Lemak,98,C2,15.0,5,Success,2023-06-19 09:51:20,0.7
107,Jakarta,Changi,2023-06-21 22:18:20,2428,3,Sandwich,11,C2,12.0,5,Success,2023-06-22 03:18:20,0.3
104,Changi,Kuching,2023-06-23 14:43:20,2429,8,Plane Miniature,70,B1,50.0,5,Success,2023-06-23 17:43:20,0.8
102,Jakarta,Bangkok,2023-06-20 08:36:20,2430,8,Plane Miniature,74,C2,50.0,2,Success,2023-06-20 20:36:20,0.8
110,Melbourne,Changi,2023-06-23 03:00:20,2431,6,Coke,41,C1,5.0,1,Success,2023-06-23 07:00:20,0.1
102,Jakarta,Bangkok,2023-06-19 06:51:20,2432,8,Plane Miniature,80,B2,50.0,4,Success,2023-06-19 13:51:20,0.8
102,Jakarta,Bangkok,2023-06-24 07:03:20,2433,2,Nasi Lemak,9,B3,15.0,5,Success,2023-06-24 08:03:20,0.7
106,Bangkok,Changi,2023-06-18 22:19:20,2434,10,Hoodie,38,A1,70.0,1,Success,2023-06-19 08:19:20,1.5
109,Jakarta,Bangkok,2023-06-20 02:43:20,2435,1,Briyani,1,B3,25.0,1,Success,2023-06-20 13:43:20,0.5
102,Jakarta,Bangkok,2023-06-20 08:36:20,2436,2,Nasi Lemak,13,C2,15.0,4,Success,2023-06-20 12:36:20,0.7
101,Changi,Jakarta,2023-06-20 11:23:20,2437,7,Beer,50,A1,8.0,2,Success,2023-06-20 13:23:20,0.3
104,Changi,Kuching,2023-06-23 14:43:20,2438,8,Plane Miniature,49,C3,50.0,1,Success,2023-06-23 16:43:20,0.8
103,Manila,Changi,2023-06-20 12:38:20,2439,2,Nasi Lemak,82,C2,15.0,2,Success,2023-06-20 23:38:20,0.7
100,Changi,Bangkok,2023-06-23 20:03:20,2440,2,Nasi Lemak,30,A3,15.0,2,Success,2023-06-23 23:03:20,0.7
105,Changi,Melbourne,2023-06-20 20:04:20,2441,7,Beer,66,A2,8.0,1,Success,2023-06-20 21:04:20,0.3
110,Melbourne,Changi,2023-06-18 13:16:20,2442,10,Hoodie,86,A1,70.0,2,Success,2023-06-18 15:16:20,1.5
101,Changi,Jakarta,2023-06-20 15:02:20,2443,5,Dumplings,48,A3,20.0,2,Success,2023-06-20 19:02:20,0.4
109,Jakarta,Bangkok,2023-06-21 19:47:20,2444,7,Beer,62,A2,8.0,3,Success,2023-06-22 01:47:20,0.3
100,Changi,Bangkok,2023-06-20 07:03:20,2445,10,Hoodie,20,C2,70.0,4,Success,2023-06-20 12:03:20,1.5
105,Changi,Melbourne,2023-06-20 20:04:20,2446,10,Hoodie,92,A3,70.0,1,Success,2023-06-21 08:04:20,1.5
104,Changi,Kuching,2023-06-20 11:35:20,2447,8,Plane Miniature,1,C3,50.0,5,Success,2023-06-20 19:35:20,0.8
105,Changi,Melbourne,2023-06-18 16:39:20,2448,4,Sushi,5,A1,30.0,4,Success,2023-06-18 20:39:20,0.2
110,Melbourne,Changi,2023-06-23 03:00:20,2449,6,Coke,71,C1,5.0,4,Success,2023-06-23 12:00:20,0.1
102,Jakarta,Bangkok,2023-06-24 01:11:20,2450,5,Dumplings,98,B1,20.0,3,Success,2023-06-24 04:11:20,0.4
106,Bangkok,Changi,2023-06-18 20:32:20,2451,6,Coke,58,B3,5.0,1,Success,2023-06-18 23:32:20,0.1
101,Changi,Jakarta,2023-06-20 15:02:20,2452,5,Dumplings,56,A3,20.0,5,Success,2023-06-20 23:02:20,0.4
105,Changi,Melbourne,2023-06-18 16:39:20,2453,9,Perfume,88,B3,80.0,4,Success,2023-06-19 04:39:20,0.2
104,Changi,Kuching,2023-06-23 23:07:20,2454,7,Beer,71,A2,8.0,3,Success,2023-06-24 00:07:20,0.3
105,Changi,Melbourne,2023-06-19 12:54:20,2455,1,Briyani,70,B1,25.0,2,Success,2023-06-19 19:54:20,0.5
108,Changi,Manila,2023-06-24 16:46:20,2456,9,Perfume,74,A1,80.0,2,Success,2023-06-24 20:46:20,0.2
102,Jakarta,Bangkok,2023-06-24 07:03:20,2457,7,Beer,84,A1,8.0,1,Success,2023-06-24 18:03:20,0.3
105,Changi,Melbourne,2023-06-19 12:54:20,2458,3,Sandwich,43,C2,12.0,1,Success,2023-06-19 22:54:20,0.3
103,Manila,Changi,2023-06-20 12:38:20,2459,5,Dumplings,6,A2,20.0,2,Success,2023-06-20 13:38:20,0.4
106,Bangkok,Changi,2023-06-20 12:09:20,2460,2,Nasi Lemak,66,A3,15.0,4,Success,2023-06-20 20:09:20,0.7
104,Changi,Kuching,2023-06-21 04:39:20,2461,6,Coke,42,A1,5.0,1,Success,2023-06-21 12:39:20,0.1
109,Jakarta,Bangkok,2023-06-21 19:47:20,2462,6,Coke,62,A2,5.0,2,Success,2023-06-22 07:47:20,0.1
108,Changi,Manila,2023-06-21 20:27:20,2463,9,Perfume,74,C3,80.0,5,Success,2023-06-22 01:27:20,0.2
109,Jakarta,Bangkok,2023-06-18 05:15:20,2464,10,Hoodie,20,B3,70.0,1,Success,2023-06-18 11:15:20,1.5
107,Jakarta,Changi,2023-06-20 11:44:20,2465,2,Nasi Lemak,63,B1,15.0,2,Success,2023-06-20 12:44:20,0.7
110,Melbourne,Changi,2023-06-19 07:52:20,2466,10,Hoodie,35,B1,70.0,2,Success,2023-06-19 18:52:20,1.5
109,Jakarta,Bangkok,2023-06-20 02:43:20,2467,1,Briyani,21,B2,25.0,1,Success,2023-06-20 07:43:20,0.5
107,Jakarta,Changi,2023-06-22 05:54:20,2468,3,Sandwich,54,C1,12.0,2,Success,2023-06-22 17:54:20,0.3
105,Changi,Melbourne,2023-06-18 16:39:20,2469,10,Hoodie,10,C2,70.0,4,Success,2023-06-19 03:39:20,1.5
109,Jakarta,Bangkok,2023-06-20 02:43:20,2470,10,Hoodie,13,B1,70.0,3,Success,2023-06-20 05:43:20,1.5
109,Jakarta,Bangkok,2023-06-21 23:22:20,2471,7,Beer,43,B3,8.0,4,Success,2023-06-22 06:22:20,0.3
107,Jakarta,Changi,2023-06-20 11:44:20,2472,3,Sandwich,77,C1,12.0,3,Success,2023-06-20 12:44:20,0.3
104,Changi,Kuching,2023-06-23 23:07:20,2473,3,Sandwich,89,C2,12.0,5,Success,2023-06-24 05:07:20,0.3
102,Jakarta,Bangkok,2023-06-19 06:51:20,2474,8,Plane Miniature,2,A3,50.0,5,Success,2023-06-19 17:51:20,0.8
110,Melbourne,Changi,2023-06-18 13:16:20,2475,8,Plane Miniature,53,B2,50.0,5,Success,2023-06-18 18:16:20,0.8
106,Bangkok,Changi,2023-06-21 23:25:20,2476,10,Hoodie,24,B1,70.0,5,Success,2023-06-22 06:25:20,1.5
107,Jakarta,Changi,2023-06-22 05:54:20,2477,3,Sandwich,20,A2,12.0,1,Success,2023-06-22 08:54:20,0.3
103,Manila,Changi,2023-06-21 01:44:20,2478,5,Dumplings,94,B2,20.0,1,Success,2023-06-21 04:44:20,0.4
109,Jakarta,Bangkok,2023-06-18 05:15:20,2479,7,Beer,93,A3,8.0,3,Success,2023-06-18 16:15:20,0.3
106,Bangkok,Changi,2023-06-18 22:19:20,2480,5,Dumplings,3,A1,20.0,4,Success,2023-06-19 04:19:20,0.4
102,Jakarta,Bangkok,2023-06-22 16:43:20,2481,7,Beer,11,A1,8.0,1,Success,2023-06-23 01:43:20,0.3
106,Bangkok,Changi,2023-06-18 22:19:20,2482,9,Perfume,51,B1,80.0,2,Success,2023-06-18 22:19:20,0.2
108,Changi,Manila,2023-06-21 20:27:20,2483,10,Hoodie,60,A1,70.0,1,Success,2023-06-21 21:27:20,1.5
101,Changi,Jakarta,2023-06-23 07:02:20,2484,2,Nasi Lemak,63,C1,15.0,1,Success,2023-06-23 11:02:20,0.7
104,Changi,Kuching,2023-06-23 23:07:20,2485,6,Coke,1,A1,5.0,4,Success,2023-06-24 09:07:20,0.1
100,Changi,Bangkok,2023-06-20 07:03:20,2486,2,Nasi Lemak,51,B3,15.0,5,Success,2023-06-20 18:03:20,0.7
106,Bangkok,Changi,2023-06-18 22:19:20,2487,5,Dumplings,38,C2,20.0,4,Success,2023-06-19 04:19:20,0.4
100,Changi,Bangkok,2023-06-18 00:24:20,2488,3,Sandwich,3,A3,12.0,3,Success,2023-06-18 11:24:20,0.3
103,Manila,Changi,2023-06-20 12:38:20,2489,4,Sushi,84,B1,30.0,2,Success,2023-06-21 00:38:20,0.2
102,Jakarta,Bangkok,2023-06-20 08:36:20,2490,2,Nasi Lemak,84,A1,15.0,1,Success,2023-06-20 15:36:20,0.7
110,Melbourne,Changi,2023-06-23 18:58:20,2491,8,Plane Miniature,46,B3,50.0,1,Success,2023-06-24 04:58:20,0.8
107,Jakarta,Changi,2023-06-23 07:17:20,2492,2,Nasi Lemak,67,C1,15.0,3,Success,2023-06-23 13:17:20,0.7
105,Changi,Melbourne,2023-06-19 12:54:20,2493,1,Briyani,26,A2,25.0,4,Success,2023-06-19 20:54:20,0.5
106,Bangkok,Changi,2023-06-18 22:19:20,2494,6,Coke,57,A1,5.0,3,Success,2023-06-19 04:19:20,0.1
108,Changi,Manila,2023-06-21 20:27:20,2495,9,Perfume,55,C2,80.0,5,Success,2023-06-22 01:27:20,0.2
103,Manila,Changi,2023-06-21 11:14:20,2496,9,Perfume,28,C3,80.0,1,Success,2023-06-21 21:14:20,0.2
106,Bangkok,Changi,2023-06-18 22:19:20,2497,6,Coke,17,A3,5.0,1,Success,2023-06-19 05:19:20,0.1
103,Manila,Changi,2023-06-21 04:34:20,2498,5,Dumplings,62,B1,20.0,5,Success,2023-06-21 16:34:20,0.4
106,Bangkok,Changi,2023-06-18 20:32:20,2499,9,Perfume,51,C2,80.0,4,Success,2023-06-18 21:32:20,0.2
101,Changi,Jakarta,2023-06-20 11:23:20,2500,3,Sandwich,2,B2,12.0,3,Success,2023-06-20 17:23:20,0.3
104,Changi,Kuching,2023-06-21 04:39:20,2501,2,Nasi Lemak,49,A2,15.0,2,Success,2023-06-21 16:39:20,0.7
105,Changi,Melbourne,2023-06-21 04:18:20,2502,4,Sushi,25,B2,30.0,3,Success,2023-06-21 15:18:20,0.2
104,Changi,Kuching,2023-06-23 23:07:20,2503,3,Sandwich,72,C3,12.0,2,Success,2023-06-24 03:07:20,0.3
102,Jakarta,Bangkok,2023-06-24 01:11:20,2504,2,Nasi Lemak,5,B3,15.0,2,Success,2023-06-24 11:11:20,0.7
109,Jakarta,Bangkok,2023-06-21 23:22:20,2505,6,Coke,1,A3,5.0,4,Success,2023-06-22 10:22:20,0.1
100,Changi,Bangkok,2023-06-23 20:03:20,2506,10,Hoodie,58,C1,70.0,5,Success,2023-06-24 02:03:20,1.5
106,Bangkok,Changi,2023-06-18 20:32:20,2507,1,Briyani,62,B1,25.0,5,Success,2023-06-19 02:32:20,0.5
109,Jakarta,Bangkok,2023-06-20 02:43:20,2508,3,Sandwich,34,A3,12.0,5,Success,2023-06-20 03:43:20,0.3
106,Bangkok,Changi,2023-06-20 12:09:20,2509,10,Hoodie,87,C3,70.0,1,Success,2023-06-20 13:09:20,1.5
107,Jakarta,Changi,2023-06-20 11:44:20,2510,3,Sandwich,26,B2,12.0,1,Success,2023-06-20 14:44:20,0.3
106,Bangkok,Changi,2023-06-21 23:25:20,2511,7,Beer,92,C1,8.0,4,Success,2023-06-22 07:25:20,0.3
100,Changi,Bangkok,2023-06-23 20:03:20,2512,2,Nasi Lemak,32,A3,15.0,4,Success,2023-06-24 04:03:20,0.7
105,Changi,Melbourne,2023-06-21 04:18:20,2513,1,Briyani,5,A3,25.0,4,Success,2023-06-21 05:18:20,0.5
104,Changi,Kuching,2023-06-23 23:07:20,2514,5,Dumplings,47,C3,20.0,3,Success,2023-06-24 03:07:20,0.4
103,Manila,Changi,2023-06-21 11:14:20,2515,10,Hoodie,9,C2,70.0,2,Success,2023-06-21 20:14:20,1.5
101,Changi,Jakarta,2023-06-18 19:35:20,2516,1,Briyani,24,C1,25.0,2,Success,2023-06-19 00:35:20,0.5
109,Jakarta,Bangkok,2023-06-20 02:43:20,2517,7,Beer,79,C3,8.0,4,Success,2023-06-20 02:43:20,0.3
106,Bangkok,Changi,2023-06-21 23:25:20,2518,10,Hoodie,21,B2,70.0,1,Success,2023-06-21 23:25:20,1.5
101,Changi,Jakarta,2023-06-20 11:23:20,2519,2,Nasi Lemak,66,B2,15.0,5,Success,2023-06-20 13:23:20,0.7
106,Bangkok,Changi,2023-06-18 01:28:20,2520,6,Coke,18,B2,5.0,4,Success,2023-06-18 01:28:20,0.1
110,Melbourne,Changi,2023-06-18 13:16:20,2521,10,Hoodie,36,C1,70.0,5,Success,2023-06-18 17:16:20,1.5
109,Jakarta,Bangkok,2023-06-21 23:22:20,2522,2,Nasi Lemak,31,C3,15.0,5,Success,2023-06-22 06:22:20,0.7
109,Jakarta,Bangkok,2023-06-21 23:22:20,2523,9,Perfume,62,C2,80.0,4,Success,2023-06-22 08:22:20,0.2
108,Changi,Manila,2023-06-21 20:27:20,2524,8,Plane Miniature,47,C2,50.0,4,Success,2023-06-22 04:27:20,0.8
107,Jakarta,Changi,2023-06-20 11:44:20,2525,9,Perfume,37,C2,80.0,5,Success,2023-06-20 20:44:20,0.2
106,Bangkok,Changi,2023-06-18 01:28:20,2526,10,Hoodie,66,C2,70.0,3,Success,2023-06-18 04:28:20,1.5
100,Changi,Bangkok,2023-06-18 17:05:20,2527,3,Sandwich,21,A3,12.0,3,Success,2023-06-18 20:05:20,0.3
102,Jakarta,Bangkok,2023-06-24 01:11:20,2528,6,Coke,99,B1,5.0,4,Success,2023-06-24 07:11:20,0.1
106,Bangkok,Changi,2023-06-20 12:09:20,2529,8,Plane Miniature,1,B2,50.0,4,Success,2023-06-20 13:09:20,0.8
110,Melbourne,Changi,2023-06-18 13:16:20,2530,10,Hoodie,22,B2,70.0,5,Success,2023-06-18 15:16:20,1.5
105,Changi,Melbourne,2023-06-20 11:38:20,2531,1,Briyani,64,A1,25.0,2,Success,2023-06-20 19:38:20,0.5
101,Changi,Jakarta,2023-06-20 15:02:20,2532,4,Sushi,32,C3,30.0,4,Success,2023-06-20 23:02:20,0.2
103,Manila,Changi,2023-06-21 11:14:20,2533,1,Briyani,47,A3,25.0,2,Success,2023-06-21 12:14:20,0.5
100,Changi,Bangkok,2023-06-18 17:05:20,2534,3,Sandwich,5,A1,12.0,1,Success,2023-06-19 01:05:20,0.3
107,Jakarta,Changi,2023-06-23 07:17:20,2535,2,Nasi Lemak,5,C1,15.0,1,Success,2023-06-23 16:17:20,0.7
108,Changi,Manila,2023-06-22 02:21:20,2536,5,Dumplings,36,B1,20.0,4,Success,2023-06-22 10:21:20,0.4
101,Changi,Jakarta,2023-06-18 19:35:20,2537,4,Sushi,25,A2,30.0,1,Success,2023-06-18 20:35:20,0.2
